ATT_qw,ATT_qx,ATT_qy,ATT_qz,ATT_Roll,ATT_Pitch,ATT_Yaw,ATT_RollRate,ATT_PitchRate,ATT_YawRate,ATT_GX,ATT_GY,ATT_GZ
0.3269529938697815,0.023070139810442924,0.013360134325921535,0.9446645379066467,0.04036286473274231,-0.03485787287354469,2.4744880199432373,-0.0029037967324256897,0.0002902951091527939,-0.0004931781440973282,0.0,0.0,0.0001366881188005209
0.32693755626678467,0.02307179383933544,0.013334476388990879,0.9446702003479004,0.040314868092536926,-0.034878458827733994,2.4745211601257324,0.0004886612296104431,-0.0063756732270121574,0.0022830020170658827,0.0,0.010557174682617188,1.424581832944053e-16
0.3269270062446594,0.023106060922145844,0.013311229646205902,0.9446734189987183,0.04029303789138794,-0.03495888039469719,2.4745421409606934,0.0024038078263401985,-0.0005818502977490425,-0.0012343819253146648,-1.0,-1.0,6.521643052967699e-42
0.3269120752811432,0.023129640147089958,0.013351066038012505,0.9446773529052734,0.04038328677415848,-0.034977976232767105,2.4745709896087646,0.00029629748314619064,-0.001352451741695404,0.001929889083839953,27.25548553466797,8.135769835604378e-12,9.664859204534623e-39
0.3268994987010956,0.02315247617661953,0.013398651964962482,0.9446804523468018,0.04048778861761093,-0.034990500658750534,2.4745945930480957,0.005571950227022171,-0.0019214535132050514,-0.0024475487880408764,0.0,0.0,0.00011772238940466195
0.32687702775001526,0.02319578267633915,0.013438633643090725,0.9446865916252136,0.04059099778532982,-0.035047102719545364,2.474637985229492,0.0018837586976587772,-0.0031313104555010796,0.0008404880645684898,0.0,9.57850688337457e-26,3594769137664.0
0.3268722593784332,0.02320708893239498,0.013480392284691334,0.9446874260902405,0.040677204728126526,-0.03504132851958275,2.4746463298797607,0.0009989808313548565,0.00022126268595457077,0.000460662879049778,-1.0,-1.0,6.521643052967699e-42
0.3268655836582184,0.023205796256661415,0.013509226962924004,0.9446892738342285,0.04073062539100647,-0.03502028435468674,2.4746594429016113,-0.0032488079741597176,0.0032205190509557724,0.001056825858540833,0.0,2.948389222161182e+23,2.4541305586025968e+29
0.3268558979034424,0.02319767326116562,0.013505907729268074,0.9446929693222046,0.04071865603327751,-0.0350075364112854,2.4746809005737305,0.0004975944757461548,-0.0013433974236249924,0.000765753211453557,0.0,0.0,0.00011702389747370034
0.3268570601940155,0.02318699099123478,0.01349551696330309,0.9446929097175598,0.0406920351088047,-0.03499410301446915,2.474679470062256,-0.002148210071027279,5.125999450683594e-05,0.00047377299051731825,0.0,3.6754499888047576e-07,2973645824.0
0.32685187458992004,0.02318125031888485,0.013459853827953339,0.9446954131126404,0.04062064364552498,-0.03500683605670929,2.474691867828369,-0.0010809265077114105,-0.002500869333744049,-0.0008413459872826934,0.0,-2.394699029861714e+20,-9.037393089916947e+34
0.32683756947517395,0.023164616897702217,0.013422642834484577,0.9447012543678284,0.040538836270570755,-0.035000380128622055,2.474724292755127,-0.000857798382639885,-0.00044998712837696075,0.00046565441880375147,0.0,1.1653619888101567e+25,-7.744193232924394e-23
0.32682448625564575,0.02314823493361473,0.013391755521297455,0.9447066783905029,0.04046919196844101,-0.03499021381139755,2.4747540950775146,-0.0014954665675759315,0.0014884434640407562,-0.00015129020903259516,0.0,-9.895119905470516e-29,-0.048887476325035095
