ATSP_RollSP,ATSP_PitchSP,ATSP_YawSP,ATSP_ThrustSP,ATSP_qw,ATSP_qx,ATSP_qy,ATSP_qz,ATSP_fwy,ATSP_dmcy,ATSP_af,ATSP_tm,ATSP_eon,ATSP_di
-0.017329510301351547,-0.08911444991827011,2.476005792617798,0.0,0.3267127275466919,0.03926921635866165,-0.02273191139101982,0.9440338611602783,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476008176803589,0.0,0.3267161250114441,0.03859061002731323,-0.02249758690595627,0.9440663456916809,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476043462753296,0.0,0.326699435710907,0.03859100490808487,-0.02249690517783165,0.9440720677375793,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476041793823242,0.0,0.32670021057128906,0.03859098628163338,-0.022496934980154037,0.9440718293190002,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476062536239624,0.0,0.3266904354095459,0.03859122097492218,-0.022496536374092102,0.9440752267837524,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4760873317718506,0.0,0.3266787528991699,0.038591500371694565,-0.02249605767428875,0.9440792798995972,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476102590560913,0.0,0.3266715407371521,0.038591671735048294,-0.02249576523900032,0.944081723690033,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476145029067993,0.0,0.3266514837741852,0.0385921485722065,-0.02249494567513466,0.9440886974334717,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4761741161346436,0.0,0.32663777470588684,0.03859247639775276,-0.02249438315629959,0.9440934658050537,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4762067794799805,0.0,0.3266223967075348,0.03859284520149231,-0.02249375358223915,0.9440987706184387,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4762372970581055,0.0,0.32660794258117676,0.03859318792819977,-0.022493164986371994,0.9441037178039551,0,0,0,0,0,1
-0.017329510301351547,-0.08911444991827011,2.4762349128723145,0.0,0.32660460472106934,0.03927181661128998,-0.02272741124033928,0.9440712928771973,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4762604236602783,0.0,0.32659703493118286,0.03859344497323036,-0.022492719814181328,0.9441075325012207,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4762794971466064,0.0,0.3265880346298218,0.03859366104006767,-0.02249234914779663,0.944110631942749,0,0,0,0,0,1
