BATT_VFilt,BATT_CFilt,BATT_Discharged,BATT_Remaining,BATT_RemainingV,BATT_Warning
25.277591705322266,0.5782204270362854,86.82329559326172,0.9913176894187927,1.0,0
25.29267692565918,0.6333919167518616,87.00598907470703,0.9912993907928467,1.0,0
25.300907135009766,0.6316330432891846,87.1833267211914,0.9912816882133484,1.0,0
25.290857315063477,0.6207513213157654,87.35455322265625,0.9912645220756531,1.0,0
25.277801513671875,0.5689268112182617,87.50212860107422,0.9912497997283936,1.0,0
25.265533447265625,0.5561541318893433,87.65396881103516,0.9912346005439758,1.0,0
25.263355255126953,0.541262686252594,87.7997055053711,0.9912200570106506,1.0,0
25.268932342529297,0.5619773864746094,87.95792388916016,0.9912042021751404,1.0,0
25.2855167388916,0.6014251112937927,88.13214874267578,0.991186797618866,1.0,0
25.30443572998047,0.6575379371643066,88.32843017578125,0.9911671280860901,1.0,0
