LPOS_X,LPOS_Y,LPOS_Z,LPOS_Dist,LPOS_DistR,LPOS_VX,LPOS_VY,LPOS_VZ,LPOS_RLat,LPOS_RLon,LPOS_RAlt,LPOS_PFlg,LPOS_GFlg,LPOS_EPH,LPOS_EPV
0.7774163484573364,3.7140052318573,0.9303367733955383,0.10000000149011612,-0.06632695347070694,-0.005158054642379284,-0.00027643804787658155,0.06632695347070694,23.8489805,90.5056017,5.784846305847168,63,0,0.1967652142047882,0.23268401622772217
0.7764595150947571,3.7130861282348633,0.9285745024681091,0.10000000149011612,-0.0658910796046257,-0.005465810652822256,-0.000689464679453522,0.0658910796046257,23.8489805,90.5056017,5.784846305847168,63,0,0.19220277667045593,0.2328861802816391
0.7756937146186829,3.712362289428711,0.9273269176483154,0.10000000149011612,-0.06478570401668549,-0.005452841054648161,-0.0009844329906627536,0.06478570401668549,23.8489805,90.5056017,5.784846305847168,63,0,0.1957351714372635,0.23159323632717133
0.7746651768684387,3.711463451385498,0.9265749454498291,0.10000000149011612,-0.06459508091211319,-0.005761484615504742,-0.0008891274919733405,0.06459508091211319,23.8489805,90.5056017,5.784846305847168,63,0,0.19117380678653717,0.23180322349071503
0.7737337946891785,3.7106971740722656,0.9265209436416626,0.10000000149011612,-0.06459429115056992,-0.006041294429451227,-0.0009893710957840085,0.06459429115056992,23.8489805,90.5056017,5.784846305847168,63,0,0.19475290179252625,0.23213307559490204
0.7725979685783386,3.7097959518432617,0.9274080395698547,0.10000000149011612,-0.06427457183599472,-0.006549247074872255,-0.0009216303587891161,0.06427457183599472,23.8489805,90.5056017,5.784846305847168,63,0,0.19024142622947693,0.2308010756969452
0.771359920501709,3.7088217735290527,0.9289892315864563,0.10000000149011612,-0.06415305286645889,-0.006812187377363443,-0.0011559928534552455,0.06415305286645889,23.8489805,90.5056017,5.784846305847168,63,0,0.19443896412849426,0.23145617544651031
0.7703914046287537,3.7080538272857666,0.9304839372634888,0.10134577751159668,-0.06421555578708649,-0.006615507882088423,-0.0014212762471288443,0.06421555578708649,23.8489805,90.5056017,5.784846305847168,63,0,0.18927119672298431,0.23130285739898682
0.7690119743347168,3.7068402767181396,0.9329031109809875,0.10336095094680786,-0.0644615963101387,-0.006754491478204727,-0.0019769063219428062,0.0644615963101387,23.8489805,90.5056017,5.784846305847168,63,0,0.19414368271827698,0.23232422769069672
0.7678937911987305,3.7058823108673096,0.9351613521575928,0.10110759735107422,-0.06497480720281601,-0.006938470061868429,-0.002407568274065852,0.06497480720281601,23.8489805,90.5056017,5.784846305847168,63,0,0.189706489443779,0.23257334530353546
0.7666309475898743,3.7048161029815674,0.9378417134284973,0.10185188055038452,-0.06514732539653778,-0.007142978720366955,-0.0030191398691385984,0.06514732539653778,23.8489805,90.5056017,5.784846305847168,63,0,0.1939564198255539,0.23169364035129547
0.7656751871109009,3.7040212154388428,0.9399398565292358,0.10216343402862549,-0.06612814217805862,-0.007104848511517048,-0.0030244735535234213,0.06612814217805862,23.8489805,90.5056017,5.784846305847168,63,0,0.19724243879318237,0.23339830338954926
0.764509916305542,3.7029972076416016,0.942333996295929,0.10191720724105835,-0.06681258231401443,-0.007223956286907196,-0.0033805696293711662,0.06681258231401443,23.8489805,90.5056017,5.784846305847168,63,0,0.19263149797916412,0.23202811181545258
