ARSP_RollRateSP,ARSP_PitchRateSP,ARSP_YawRateSP
-0.34636154770851135,-0.31632697582244873,0.0017340101767331362
-0.33778369426727295,-0.3162958323955536,0.0019381663296371698
-0.3465915322303772,-0.3162960410118103,0.0018156785517930984
-0.3467833399772644,-0.31614333391189575,0.001804650528356433
-0.34694600105285645,-0.31609678268432617,0.0018265281105414033
-0.34716200828552246,-0.31606897711753845,0.0017998195253312588
-0.3473031222820282,-0.31598609685897827,0.0018183449283242226
-0.34740087389945984,-0.31597238779067993,0.0018103790935128927
-0.3475007116794586,-0.31601354479789734,0.0018085930496454239
-0.3476322591304779,-0.31600573658943176,0.0017981211422011256
-0.3478364646434784,-0.3159429132938385,0.0018425199668854475
-0.3480498194694519,-0.3159237802028656,0.0018056095577776432
-0.3480498194694519,-0.3159237802028656,0.0018056095577776432
-0.34815043210983276,-0.31589579582214355,0.0018171512056142092
-0.33959096670150757,-0.31604114174842834,0.001968969125300646
-0.33959490060806274,-0.315996378660202,0.001930914935655892
-0.3395356237888336,-0.31599584221839905,0.0018822681158781052
-0.3479982614517212,-0.3161700963973999,0.001800283556804061
-0.3480709195137024,-0.31614774465560913,0.001847653416916728
-0.3480943441390991,-0.31618645787239075,0.0018496003467589617
-0.34818336367607117,-0.31623685359954834,0.0018479431746527553
-0.34822237491607666,-0.31625133752822876,0.0018284388352185488
-0.3394399881362915,-0.31622523069381714,0.0019723509903997183
-0.33932822942733765,-0.3162301778793335,0.00196928926743567
-0.34805819392204285,-0.3248201012611389,0.0018518383149057627
-0.3478495478630066,-0.31619805097579956,0.0018199151381850243
-0.34770020842552185,-0.3162253499031067,0.0018483430612832308
-0.347551554441452,-0.3162113428115845,0.0018050494836643338
-0.34747764468193054,-0.3161819279193878,0.0017998876282945275
-0.34731563925743103,-0.31603729724884033,0.001787630608305335
-0.34715360403060913,-0.31612348556518555,0.0018257115734741092
-0.34705451130867004,-0.31620559096336365,0.0017992923967540264
-0.3469700813293457,-0.3161780834197998,0.0018149691168218851
-0.34686803817749023,-0.31617283821105957,0.0017998525872826576
-0.3380442261695862,-0.3161998689174652,0.0019209320889785886
-0.3379881680011749,-0.31622013449668884,0.0018664686940610409
-0.3466315269470215,-0.3161879777908325,0.0017920918762683868
-0.346684992313385,-0.31610801815986633,0.0017778718611225486
-0.34651270508766174,-0.3161115050315857,0.001815566560253501
-0.3465079963207245,-0.31607112288475037,0.0018154962453991175
-0.34655165672302246,-0.3161134719848633,0.0018070393707603216
-0.3465900719165802,-0.31606799364089966,0.0018087360076606274
-0.34670859575271606,-0.316079318523407,0.0018433912191540003
-0.34670180082321167,-0.3159242868423462,0.0017956581432372332
-0.34670180082321167,-0.3159242868423462,0.0017956581432372332
-0.3467109501361847,-0.3158952593803406,0.0017888671718537807
-0.3467772901058197,-0.315834641456604,0.0017891877796500921
-0.3468746542930603,-0.3244774639606476,0.0018743817927315831
-0.34691500663757324,-0.3244223892688751,0.0019183510448783636
-0.3469421863555908,-0.3244071304798126,0.001846670638769865
-0.3470326066017151,-0.31578248739242554,0.0018244830425828695
-0.34708860516548157,-0.31571879982948303,0.0017759971087798476
-0.34707018733024597,-0.3156522512435913,0.0018325317651033401
-0.3470703959465027,-0.31562143564224243,0.0018079360015690327
-0.34712228178977966,-0.3155444860458374,0.0017696497961878777
-0.34717342257499695,-0.31549006700515747,0.001810490619391203
-0.34730589389801025,-0.315402626991272,0.001756359008140862
-0.3471549451351166,-0.3154466152191162,0.0018457757541909814
-0.3472287058830261,-0.31544554233551025,0.001858068397268653
-0.347342312335968,-0.31549936532974243,0.0018348069861531258
-0.34741276502609253,-0.3155241310596466,0.0018219712655991316
-0.3474500775337219,-0.3155214786529541,0.0018137554870918393
-0.3474283814430237,-0.3328307867050171,0.0019218770321458578
-0.3474853038787842,-0.3328356146812439,0.0019074920564889908
-0.34761303663253784,-0.31563568115234375,0.0017935369396582246
-0.34772464632987976,-0.31559598445892334,0.0017890058225020766
-0.3477334976196289,-0.32417023181915283,0.0018430125201120973
-0.34776103496551514,-0.31554314494132996,0.0018263779347762465
-0.3476888835430145,-0.3155202865600586,0.0018004128942266107
-0.34769508242607117,-0.31550493836402893,0.0018249894492328167
-0.3477236032485962,-0.3154609799385071,0.0017660835292190313
-0.34784996509552,-0.31547844409942627,0.0017946388106793165
-0.3564990758895874,-0.3154163658618927,0.0016928310506045818
-0.3562498688697815,-0.3153781592845917,0.0016733345109969378
-0.34726154804229736,-0.3155190348625183,0.0018200722988694906
-0.34719687700271606,-0.3154519200325012,0.0018479005666449666
-0.34719687700271606,-0.3154519200325012,0.0018479005666449666
-0.3470288813114166,-0.3153371810913086,0.0017798779299482703
-0.3470112979412079,-0.3152492642402649,0.00179895362816751
-0.34693145751953125,-0.31524208188056946,0.001763907726854086
-0.34664711356163025,-0.31522178649902344,0.0017881141975522041
-0.34637415409088135,-0.315250962972641,0.0017945588333532214
-0.3462652564048767,-0.31520771980285645,0.0017846437403932214
-0.34614911675453186,-0.3152034282684326,0.0017636546399444342
-0.3460361957550049,-0.3152163028717041,0.001729009672999382
-0.34591245651245117,-0.31535473465919495,0.0017770386766642332
-0.34581440687179565,-0.3153540790081024,0.0017760444898158312
-0.345673531293869,-0.3153330683708191,0.0018192044226452708
-0.34557783603668213,-0.315328449010849,0.001780593185685575
-0.3455878794193268,-0.31537821888923645,0.0017901792889460921
-0.3455353379249573,-0.3153614401817322,0.0018157358281314373
-0.3454718589782715,-0.3154065012931824,0.0018278859788551927
-0.34536927938461304,-0.3154042363166809,0.0017656213603913784
-0.34535354375839233,-0.315362811088562,0.001753142336383462
-0.3452155292034149,-0.3154601454734802,0.0017817163607105613
-0.3452206254005432,-0.3154626786708832,0.0017677503637969494
-0.3451453447341919,-0.31542909145355225,0.001735853380523622
-0.34515586495399475,-0.3154984712600708,0.0017826948314905167
-0.3450249135494232,-0.31548258662223816,0.001740656909532845
-0.3449721932411194,-0.31562507152557373,0.0017552156932651997
-0.3449052572250366,-0.31573718786239624,0.001773897442035377
-0.3447690010070801,-0.3158285915851593,0.0017435683403164148
-0.34479475021362305,-0.3158630430698395,0.0017860645893961191
-0.34474194049835205,-0.31585192680358887,0.001737100537866354
-0.3445888161659241,-0.3244594931602478,0.0018703716341406107
-0.3443751931190491,-0.3244972825050354,0.0018700427608564496
-0.34435030817985535,-0.3158778250217438,0.0017641077283769846
-0.3443790376186371,-0.31595224142074585,0.0017366788815706968
-0.3443790376186371,-0.31595224142074585,0.0017366788815706968
-0.34416258335113525,-0.3159060478210449,0.0017479448579251766
-0.34399038553237915,-0.31601184606552124,0.001759165432304144
-0.34394311904907227,-0.3159439265727997,0.0017098053358495235
-0.34384316205978394,-0.31601980328559875,0.001788444584235549
-0.3437216281890869,-0.3161623477935791,0.0017577230464667082
-0.3436364531517029,-0.3161754012107849,0.0017810785211622715
-0.3435822129249573,-0.31614142656326294,0.0042122178710997105
